raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor,Date
20-03-2026,Friday   ,Chrome ,Tablet ,USA    ,Paid Search   ,/landing-promo,4786,3900,886,4834,6342,0.7,210.2,823,0.2,245478.4,51.3,2026-03-20
06-10-2025,Monday   ,Chrome ,Mobile ,UAE    ,Organic Search,/contact      ,2203,1569,634,2397,4774,0.4,98.2,305,0.1,43520.2,19.8,2025-06-10
11-10-2025,Saturday ,Chrome ,Desktop,India  ,Paid Search   ,/pricing      ,891,685,206,959,2207,0.5,568.3,115,0.1,4588.1,5.1,2025-11-10
26-11-2025,Wednesday,Chrome ,Desktop,Germany,Social Media  ,/contact      ,3297,2878,419,3604,6002,0.5,372.1,259,0.1,48691.5,14.8,2025-11-26
25-02-2026,Wednesday,Safari ,Mobile ,UK     ,Paid Search   ,/home         ,5933,4860,1073,5960,13946,0.7,142.9,901,0.2,158851.4,26.8,2026-02-25
09-02-2026,Monday   ,Chrome ,Tablet ,USA    ,Organic Search,/home         ,4404,2812,1592,4862,18618,0.3,307.8,690,0.2,122023.1,27.7,2026-09-02
19-10-2025,Sunday   ,Chrome ,Desktop,France ,Organic Search,/pricing      ,1126,739,387,1131,1475,0.4,389.1,150,0.1,30842.6,27.4,2025-10-19
02-11-2025,Sunday   ,Firefox,Desktop,USA    ,Paid Search   ,/products     ,2283,1724,559,2336,6149,0.4,569.4,399,0.2,45786.7,20.1,2025-02-11
14-10-2025,Tuesday  ,Safari ,Mobile ,UK     ,Referral      ,/contact      ,719,579,140,732,2862,0.4,237,86,0.1,19962,27.8,2025-10-14
05-10-2025,Sunday   ,Chrome ,Desktop,Germany,Paid Search   ,/contact      ,1894,1622,272,2075,5113,0.5,421,320,0.2,71261.9,37.6,2025-05-10
14-12-2025,Sunday   ,Safari ,Desktop,UK     ,Direct        ,/home         ,300,145,155,328,684,0.5,202,43,0.1,11173.3,37.2,2025-12-14
19-03-2026,Thursday ,Safari ,Mobile ,UK     ,Paid Search   ,/products     ,3915,3462,453,4310,12416,0.7,69.9,622,0.2,61409.6,15.7,2026-03-19
10-02-2026,Tuesday  ,Safari ,Desktop,USA    ,Direct        ,/landing-promo,1292,715,577,1482,3998,0.6,200.2,210,0.2,57166.3,44.2,2026-10-02
24-12-2025,Wednesday,Chrome ,Mobile ,Japan  ,Paid Search   ,/home         ,5986,5138,848,6419,8576,0.5,217.8,909,0.2,165449.4,27.6,2025-12-24
02-11-2025,Sunday   ,Chrome ,Desktop,India  ,Direct        ,/home         ,2280,1007,1273,2591,8727,0.5,447.5,276,0.1,14201.8,6.2,2025-02-11
29-09-2025,Monday   ,Chrome ,Desktop,USA    ,Direct        ,/home         ,2380,1230,1150,2462,3893,0.3,149.8,401,0.2,35990.1,15.1,2025-09-29
01-01-2026,Thursday ,Safari ,Desktop,USA    ,Social Media  ,/products     ,3330,2624,706,3349,5384,0.4,219.1,292,0.1,47797.4,14.4,2026-01-01
11-12-2025,Thursday ,Chrome ,Mobile ,UAE    ,Referral      ,/products     ,1840,1463,377,2018,3486,0.7,281.2,230,0.1,61744.9,33.6,2025-11-12
17-11-2025,Monday   ,Safari ,Tablet ,India  ,Paid Search   ,/about        ,5724,4615,1109,6274,8794,0.6,138.2,789,0.1,68825,12,2025-11-17
01-02-2026,Sunday   ,Chrome ,Mobile ,India  ,Organic Search,/contact      ,954,720,234,1033,2126,0.6,281.1,87,0.1,5763.9,6,2026-01-02
03-02-2026,Tuesday  ,Edge   ,Desktop,UK     ,Organic Search,/about        ,5298,3685,1613,6010,22140,0.6,431.6,780,0.1,0,0,2026-03-02
28-09-2025,Sunday   ,Edge   ,Desktop,India  ,Direct        ,/about        ,3176,2060,1116,3326,12666,0.3,759.3,434,0.1,11621,3.7,2025-09-28
29-10-2025,Wednesday,Chrome ,Mobile ,India  ,Direct        ,/contact      ,5915,3285,2630,6417,22614,0.3,366.9,728,0.1,56221.9,9.5,2025-10-29
01-10-2025,Wednesday,Edge   ,Mobile ,India  ,Organic Search,/pricing      ,619,464,155,630,2405,0.6,65.4,66,0.1,4559.2,7.4,2025-01-10
02-12-2025,Tuesday  ,Chrome ,Mobile ,UK     ,Paid Search   ,/about        ,5104,3985,1119,5324,8167,0.5,152.1,812,0.2,207770.1,40.7,2025-02-12
13-12-2025,Saturday ,Safari ,Mobile ,Germany,Organic Search,/products     ,1852,1324,528,1891,4711,0.5,191.6,240,0.1,63693.8,34.4,2025-12-13
20-10-2025,Monday   ,Chrome ,Desktop,USA    ,Organic Search,/home         ,2706,1983,723,2841,11979,0.7,557.8,426,0.2,115334.4,42.6,2025-10-20
23-11-2025,Sunday   ,Safari ,Desktop,UAE    ,Referral      ,/blog         ,1673,1446,227,1682,2280,0.6,175.7,235,0.1,36546.8,21.8,2025-11-23
29-01-2026,Thursday ,Chrome ,Desktop,India  ,Paid Search   ,/pricing      ,5842,4968,874,6505,22836,0.5,450.8,812,0.1,29897.1,5.1,2026-01-29
12-02-2026,Thursday ,Chrome ,Desktop,France ,Direct        ,/contact      ,2768,1736,1032,3113,4541,0.5,616.8,408,0.1,77404.3,28,2026-12-02
12-02-2026,Thursday ,Chrome ,Mobile ,Germany,Email         ,/pricing      ,1364,800,564,1524,3665,0.5,236.4,226,0.2,46014.6,33.7,2026-12-02
10-02-2026,Tuesday  ,Chrome ,Desktop,UAE    ,Social Media  ,/pricing      ,2878,2548,330,3198,9556,0.7,349.9,209,0.1,24031.7,8.4,2026-10-02
27-01-2026,Tuesday  ,Safari ,Mobile ,UK     ,Organic Search,/landing-promo,752,583,169,853,2261,0.7,203.2,101,0.1,30727.2,40.9,2026-01-27
16-03-2026,Monday   ,Chrome ,Unknown,Canada ,Paid Search   ,/pricing      ,4951,3963,988,5520,21248,0.6,246.2,873,0.2,174794,35.3,2026-03-16
16-03-2026,Monday   ,Chrome ,Desktop,India  ,Direct        ,/landing-promo,5310,2574,2736,5394,22510,0.4,675.1,707,0.1,50799.5,9.6,2026-03-16
24-12-2025,Wednesday,Chrome ,Desktop,India  ,Referral      ,/home         ,3220,2756,464,3574,5727,0.3,261.9,370,0.1,17723.4,5.5,2025-12-24
21-02-2026,Saturday ,Chrome ,Tablet ,India  ,Referral      ,/about        ,799,619,180,863,1032,0.4,306.6,66,0.1,4262.1,5.3,2026-02-21
07-01-2026,Wednesday,Firefox,Desktop,India  ,Direct        ,/about        ,3023,1609,1414,3275,4422,0.3,734.5,384,0.1,32823.4,10.9,2026-07-01
10-01-2026,Saturday ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,407,251,156,429,1552,0.5,102.3,56,0.1,10427.5,25.6,2026-10-01
17-01-2026,Saturday ,Chrome ,Desktop,India  ,Social Media  ,/landing-promo,2875,2552,323,2952,6768,0.5,294.6,92,0,8184.2,2.8,2026-01-17
09-11-2025,Sunday   ,Chrome ,Desktop,India  ,Direct        ,/home         ,852,534,318,853,3464,0.4,445.1,110,0.1,9633.6,11.3,2025-09-11
10-10-2025,Friday   ,Chrome ,Mobile ,Germany,Paid Search   ,/pricing      ,4786,3703,1083,4832,21064,0.5,122,723,0.2,166063.3,34.7,2025-10-10
12-11-2025,Wednesday,Firefox,Mobile ,France ,Organic Search,/pricing      ,3339,2488,851,3531,10066,0.7,239.4,465,0.1,48633.1,14.6,2025-12-11
07-03-2026,Saturday ,Chrome ,Mobile ,Germany,Organic Search,/pricing      ,2514,1856,658,2760,11104,0.5,225,338,0.1,20933.7,8.3,2026-07-03
19-10-2025,Sunday   ,Chrome ,Mobile ,Japan  ,Organic Search,/pricing      ,1414,936,478,1589,1799,0.6,275.7,186,0.1,10186.5,7.2,2025-10-19
24-12-2025,Wednesday,Chrome ,Desktop,USA    ,Organic Search,/pricing      ,665,530,135,715,2115,0.4,252.6,104,0.2,13120.1,19.7,2025-12-24
24-10-2025,Friday   ,Safari ,Desktop,France ,Organic Search,/blog         ,3325,2297,1028,3530,8037,0.6,356.4,467,0.1,44913.4,13.5,2025-10-24
06-01-2026,Tuesday  ,Chrome ,Mobile ,USA    ,Organic Search,/about        ,4507,2860,1647,4712,15776,0.4,90.3,685,0.2,0,0,2026-06-01
06-03-2026,Friday   ,Safari ,Desktop,France ,Organic Search,/home         ,4628,3015,1613,5028,19927,0.3,581.8,644,0.1,87852.4,19,2026-06-03
11-03-2026,Wednesday,Firefox,Desktop,USA    ,Social Media  ,/products     ,1360,1093,267,1459,5158,0.7,298.9,96,0.1,30753.8,22.6,2026-11-03
22-02-2026,Sunday   ,Chrome ,Mobile ,UK     ,Organic Search,/products     ,2401,1632,769,2572,3582,0.7,225.8,295,0.1,50910.2,21.2,2026-02-22
27-02-2026,Friday   ,Chrome ,Mobile ,France ,Direct        ,/pricing      ,2583,1643,940,2864,9243,0.4,335.4,323,0.1,14523.2,5.6,2026-02-27
19-11-2025,Wednesday,Chrome ,Tablet ,France ,Paid Search   ,/home         ,5679,4519,1160,5774,10384,0.6,381.4,826,0.1,0,0,2025-11-19
11-02-2026,Wednesday,Safari ,Desktop,India  ,Direct        ,/home         ,2125,1348,777,2251,5014,0.4,310.5,252,0.1,14014.1,6.6,2026-11-02
02-03-2026,Monday   ,Chrome ,Tablet ,UK     ,Direct        ,/pricing      ,3868,2437,1431,4116,8743,0.5,447.5,612,0.2,99094.9,25.6,2026-02-03
11-10-2025,Saturday ,Safari ,Tablet ,USA    ,Organic Search,/products     ,2300,1463,837,2484,4403,0.5,335,334,0.1,87212.1,37.9,2025-11-10
24-02-2026,Tuesday  ,Chrome ,Desktop,USA    ,Referral      ,/home         ,1596,1254,342,1598,6184,0.3,231.9,229,0.1,49843.6,31.2,2026-02-24
31-10-2025,Friday   ,Chrome ,Mobile ,India  ,Direct        ,/contact      ,4657,2597,2060,5249,13159,0.7,72.2,564,0.1,0,0,2025-10-31
16-12-2025,Tuesday  ,Safari ,Desktop,Japan  ,Organic Search,/contact      ,5305,3449,1856,5793,13347,0.5,349.3,832,0.2,60473.9,11.4,2025-12-16
08-12-2025,Monday   ,Safari ,Mobile ,Germany,Organic Search,/contact      ,4380,3448,932,4416,17590,0.7,121,653,0.1,133364.2,30.4,2025-08-12
21-12-2025,Sunday   ,Chrome ,Mobile ,France ,Unknown       ,/contact      ,567,396,171,618,2053,0.6,243,66,0.1,15401.8,27.2,2025-12-21
20-12-2025,Saturday ,Safari ,Mobile ,UAE    ,Direct        ,/pricing      ,2740,1305,1435,2805,5691,0.5,116.8,407,0.1,71393.5,26.1,2025-12-20
15-01-2026,Thursday ,Chrome ,Mobile ,Japan  ,Social Media  ,/contact      ,3000,2403,597,3449,5536,0.6,123.9,155,0.1,18647.1,6.2,2026-01-15
05-02-2026,Thursday ,Chrome ,Desktop,USA    ,Paid Search   ,/contact      ,5431,4118,1313,5788,13934,0.5,402.3,933,0.2,138935.4,25.6,2026-05-02
22-01-2026,Thursday ,Chrome ,Tablet ,USA    ,Social Media  ,/products     ,3799,3320,479,3996,12896,0.7,255.9,314,0.1,26444.9,7,2026-01-22
13-12-2025,Saturday ,Firefox,Tablet ,USA    ,Organic Search,/pricing      ,1099,716,383,1260,4680,0.7,249.4,151,0.1,17909.3,16.3,2025-12-13
02-12-2025,Tuesday  ,Chrome ,Desktop,USA    ,Social Media  ,/products     ,658,552,106,728,1879,0.6,194.9,57,0.1,17157.8,26.1,2025-02-12
05-12-2025,Friday   ,Firefox,Mobile ,Japan  ,Paid Search   ,/products     ,4023,3387,636,4286,18833,0.6,114.1,662,0.2,82090.9,20.4,2025-05-12
18-10-2025,Saturday ,Safari ,Tablet ,Japan  ,Organic Search,/pricing      ,1805,1172,633,1949,5419,0.6,329.5,249,0.1,15343.9,8.5,2025-10-18
14-03-2026,Saturday ,Chrome ,Desktop,India  ,Direct        ,/about        ,1038,505,533,1162,1361,0.3,345,124,0.1,9077.3,8.7,2026-03-14
12-11-2025,Wednesday,Safari ,Desktop,UAE    ,Organic Search,/home         ,5283,3238,2045,5911,23232,0.3,568.4,804,0.2,137245.9,26,2025-12-11
17-01-2026,Saturday ,Chrome ,Mobile ,USA    ,Organic Search,/landing-promo,3119,2190,929,3128,12870,0.5,252.1,469,0.2,125777,40.3,2026-01-17
01-02-2026,Sunday   ,Chrome ,Mobile ,UK     ,Email         ,/blog         ,964,614,350,1039,2129,0.6,357.5,158,0.2,22605.5,23.4,2026-01-02
05-12-2025,Friday   ,Firefox,Mobile ,Japan  ,Paid Search   ,/products     ,4023,3387,636,4286,18833,0.6,114.1,662,0.2,82090.9,20.4,2025-05-12
14-10-2025,Tuesday  ,Chrome ,Desktop,India  ,Social Media  ,/products     ,1216,949,267,1326,3321,0.5,309.3,55,0,3231.9,2.7,2025-10-14
11-11-2025,Tuesday  ,Chrome ,Mobile ,India  ,Organic Search,/products     ,930,619,311,1011,3558,0.5,160.7,95,0.1,3967.1,4.3,2025-11-11
02-10-2025,Thursday ,Safari ,Tablet ,USA    ,Paid Search   ,/about        ,2814,2193,621,3004,9363,0.6,100.5,467,0.2,53137.5,18.9,2025-02-10
12-02-2026,Thursday ,Safari ,Desktop,India  ,Social Media  ,/about        ,553,444,109,579,1191,0.7,175,25,0,0,1.9,2026-12-02
16-02-2026,Monday   ,Safari ,Desktop,USA    ,Social Media  ,/about        ,2629,2334,295,2767,11364,0.4,295.8,190,0.1,32078.7,12.2,2026-02-16
25-11-2025,Tuesday  ,Firefox,Mobile ,Canada ,Email         ,/products     ,1780,1019,761,2001,7144,0.5,375.3,297,0.2,59889.6,33.6,2025-11-25
24-10-2025,Friday   ,Chrome ,Desktop,Japan  ,Direct        ,/home         ,4017,2526,1491,4617,12397,0.3,527.9,677,0.2,0,15.1,2025-10-24
13-01-2026,Tuesday  ,Chrome ,Mobile ,Japan  ,Organic Search,/products     ,3378,2349,1029,3571,13819,0.6,130.2,494,0.1,17919.5,5.3,2026-01-13
24-01-2026,Saturday ,Chrome ,Desktop,Japan  ,Referral      ,/landing-promo,2324,1850,474,2464,5960,0.6,157.9,302,0.1,41297.8,17.8,2026-01-24
06-03-2026,Friday   ,Chrome ,Desktop,UK     ,Social Media  ,/blog         ,2757,2133,624,3105,6137,0.7,202.9,172,0.1,21789.1,7.9,2026-06-03
27-10-2025,Monday   ,Chrome ,Mobile ,UK     ,Organic Search,/products     ,4338,3086,1252,4937,15395,0.4,60.7,571,0.1,140545.1,32.4,2025-10-27
02-01-2026,Friday   ,Chrome ,Desktop,UAE    ,Organic Search,/home         ,1004,676,328,1087,2498,0.3,331.4,158,0.2,40544.9,40.4,2026-02-01
12-11-2025,Wednesday,Safari ,Mobile ,Germany,Paid Search   ,/landing-promo,4336,3321,1015,4715,13980,0.8,216.9,696,0.2,77671.3,17.9,2025-12-11
26-02-2026,Thursday ,Chrome ,Mobile ,Japan  ,Direct        ,/about        ,5013,2279,2734,5121,6292,0.7,70.8,728,0.1,74139.6,14.8,2026-02-26
04-01-2026,Sunday   ,Chrome ,Mobile ,UAE    ,Paid Search   ,/landing-promo,3354,2946,408,3470,4057,0.5,201.8,568,0.2,0,0,2026-04-01
28-12-2025,Sunday   ,Chrome ,Desktop,Japan  ,Direct        ,/products     ,1404,581,823,1449,3880,0.3,218.6,216,0.2,48573.7,34.6,2025-12-28
08-03-2026,Sunday   ,Chrome ,Mobile ,France ,Direct        ,/home         ,939,488,451,970,3774,0.3,253.7,118,0.1,5755.3,6.1,2026-08-03
21-02-2026,Saturday ,Chrome ,Desktop,USA    ,Paid Search   ,/landing-promo,376,313,63,419,726,0.4,317.3,62,0.2,12478.4,33.2,2026-02-21
27-11-2025,Thursday ,Safari ,Mobile ,Canada ,Direct        ,/pricing      ,1070,657,413,1075,2481,0.4,248.6,156,0.1,30953.7,28.9,2025-11-27
17-12-2025,Wednesday,Safari ,Desktop,UK     ,Paid Search   ,/pricing      ,1597,1286,311,1611,5886,0.7,348.7,253,0.2,32510.9,20.4,2025-12-17
10-02-2026,Tuesday  ,Safari ,Desktop,India  ,Paid Search   ,/blog         ,5575,4599,976,5901,22311,0.6,444.1,813,0.1,71154.6,12.8,2026-10-02
05-12-2025,Friday   ,Safari ,Desktop,UK     ,Organic Search,/landing-promo,1967,1457,510,2244,6301,0.3,287.8,262,0.1,15190.3,7.7,2025-05-12
02-27-2026,Friday   ,Chrome ,Desktop,Germany,Social Media  ,/products     ,1944,1550,394,2078,3859,0.4,155.7,137,0.1,6505.5,3.3,2026-02-27
05-12-2025,Friday   ,Safari ,Desktop,USA    ,Direct        ,/about        ,1321,825,496,1356,4371,0.4,584,207,0.2,17917.4,13.6,2025-05-12
12-11-2025,Wednesday,Chrome ,Mobile ,UAE    ,Paid Search   ,/about        ,832,644,188,875,3105,0.6,286.8,138,0.2,22186.8,26.7,2025-12-11
22-02-2026,Sunday   ,Chrome ,Desktop,India  ,Organic Search,/about        ,1168,755,413,1215,2341,0.4,425.5,134,0.1,9702.8,8.3,2026-02-22
15-10-2025,Wednesday,Safari ,Desktop,India  ,Social Media  ,/landing-promo,3381,2851,530,3833,8614,0.5,422.6,140,0,12048.6,3.6,2025-10-15
19-02-2026,Thursday ,Chrome ,Desktop,France ,Organic Search,/products     ,2538,1594,944,2594,6047,0.6,121.4,311,0.1,22764.1,9,2026-02-19
18-03-2026,Wednesday,Chrome ,Desktop,France ,Paid Search   ,/contact      ,1991,1746,245,1994,4516,0.6,460.5,299,0.2,47711,24,2026-03-18
20-01-2026,Tuesday  ,Chrome ,Desktop,USA    ,Paid Search   ,/blog         ,4930,4017,913,5614,23396,0.5,197.6,848,0.2,47367.9,9.6,2026-01-20
14-12-2025,Sunday   ,Firefox,Desktop,India  ,Organic Search,/pricing      ,3260,2301,959,3499,10588,0.5,378.9,395,0.1,8446.1,2.6,2025-12-14
30-01-2026,Friday   ,Chrome ,Desktop,USA    ,Organic Search,/landing-promo,2186,1413,773,2293,3411,0.5,447,325,0.1,51027.5,23.3,2026-01-30
01-03-2026,Sunday   ,Safari ,Desktop,Japan  ,Social Media  ,/blog         ,2891,2314,577,2970,7777,0.4,360.2,227,0.1,11158.3,3.9,2026-01-03
18-10-2025,Saturday ,Chrome ,Mobile ,India  ,Email         ,/landing-promo,768,484,284,816,3488,0.5,357.9,105,0.1,8569.9,11.2,2025-10-18
18-02-2026,Wednesday,Chrome ,Mobile ,India  ,Organic Search,/contact      ,2634,1757,877,2694,11084,0.5,186.1,250,0.1,23357,8.9,2026-02-18
16-12-2025,Tuesday  ,Chrome ,Mobile ,Germany,Organic Search,/blog         ,1205,888,317,1307,5682,0.6,56.6,167,0.1,18247.3,15.1,2025-12-16
24-11-2025,Monday   ,Chrome ,Tablet ,India  ,Organic Search,/blog         ,1369,977,392,1558,3419,0.3,131.4,132,0.1,8303.9,6.1,2025-11-24
13-03-2026,Friday   ,Chrome ,Mobile ,UAE    ,Direct        ,/home         ,768,457,311,806,1076,0.4,246.5,121,0.2,12713.5,16.6,2026-03-13
16-12-2025,Tuesday  ,Chrome ,Desktop,UAE    ,Social Media  ,/about        ,3322,2718,604,3386,5881,0.6,290.7,311,0.1,72321.7,21.8,2025-12-16
25-03-2026,Wednesday,Chrome ,Tablet ,UK     ,Social Media  ,/contact      ,711,551,160,806,2567,0.7,91.6,39,0.1,6677.8,9.4,2026-03-25
12-01-2026,Monday   ,Safari ,Mobile ,Germany,Paid Search   ,/landing-promo,5790,4593,1197,5818,24273,0.7,211,972,0.2,105549.2,18.2,2026-12-01
14-10-2025,Tuesday  ,Chrome ,Mobile ,UK     ,Organic Search,/products     ,2388,1538,850,2690,5429,0.6,271.8,300,0.1,50458,21.1,2025-10-14
02-10-2025,Thursday ,Chrome ,Tablet ,USA    ,Organic Search,/pricing      ,3814,2721,1093,4201,17605,0.4,285.9,605,0.2,158865.2,41.7,2025-02-10
22-03-2026,Sunday   ,Firefox,Desktop,France ,Direct        ,/home         ,2715,1706,1009,2811,11478,0.5,560.6,403,0.1,31159.1,11.5,2026-03-22
21-12-2025,Sunday   ,Chrome ,Mobile ,USA    ,Referral      ,/blog         ,2429,1909,520,2486,10545,0.7,274.8,296,0.1,32501,13.4,2025-12-21
13-02-2026,Friday   ,Chrome ,Desktop,India  ,Paid Search   ,/blog         ,3121,2750,371,3487,11152,0.7,411.8,441,0.1,16660,5.3,2026-02-13
11-03-2026,Wednesday,Chrome ,Mobile ,India  ,Paid Search   ,/products     ,707,535,172,794,3369,0.4,139,83,0.1,3077.3,4.4,2026-11-03
11-03-2026,Wednesday,Chrome ,Desktop,India  ,Direct        ,/products     ,2185,917,1268,2257,3525,0.6,248.4,275,0.1,18384,8.4,2026-11-03
29-10-2025,Wednesday,Firefox,Mobile ,USA    ,Paid Search   ,/blog         ,3319,2830,489,3422,5149,0.7,104.6,545,0.2,72802.3,21.9,2025-10-29
15-02-2026,Sunday   ,Chrome ,Unknown,India  ,Email         ,/home         ,681,359,322,734,3040,0.2,498.1,95,0.1,2220.4,3.3,2026-02-15
28-09-2025,Sunday   ,Chrome ,Tablet ,Germany,Paid Search   ,/pricing      ,1011,907,104,1070,2931,0.3,125.4,154,0.2,29491.7,29.2,2025-09-28
22-01-2026,Thursday ,Safari ,Mobile ,USA    ,Direct        ,/home         ,647,404,243,730,1247,0.5,96.6,96,0.1,6723.5,10.4,2026-01-22
26-11-2025,Wednesday,Chrome ,Mobile ,France ,Direct        ,/products     ,2607,1338,1269,2875,8767,0.5,204.3,317,0.1,24860.6,9.5,2025-11-26
23-01-2026,Friday   ,Chrome ,Mobile ,France ,Organic Search,/contact      ,1705,1264,441,1758,7680,0.5,156.3,214,0.1,37049.4,21.7,2026-01-23
22-03-2026,Sunday   ,Chrome ,Tablet ,UAE    ,Referral      ,/pricing      ,334,261,73,357,525,0.5,103.5,42,0.1,5436.1,16.3,2026-03-22
29-01-2026,Thursday ,Firefox,Desktop,USA    ,Organic Search,/blog         ,2146,1615,531,2402,5454,0.4,560.3,324,0.2,77495.4,36.1,2026-01-29
15-01-2026,Thursday ,Chrome ,Mobile ,UK     ,Direct        ,/pricing      ,4099,2361,1738,4366,15392,0.6,202.1,623,0.2,89584.7,21.9,2026-01-15
24-01-2026,Saturday ,Firefox,Mobile ,India  ,Paid Search   ,/home         ,3005,2549,456,3281,5199,0.7,139.1,396,0.1,26824.8,8.9,2026-01-24
03-10-2025,Friday   ,Edge   ,Tablet ,USA    ,Direct        ,/pricing      ,820,477,343,857,1447,0.3,195.2,116,0.1,23823.5,29.1,2025-03-10
08-03-2026,Sunday   ,Chrome ,Desktop,India  ,Referral      ,/landing-promo,1331,1169,162,1453,3621,0.3,368.1,141,0.1,10349.6,7.8,2026-08-03
02-02-2026,Monday   ,Chrome ,Desktop,Unknown,Referral      ,/about        ,1484,1206,278,1599,7034,0.5,143.7,220,0.1,18564,12.5,2026-02-02
12-03-2026,Thursday ,Chrome ,Mobile ,France ,Paid Search   ,/landing-promo,3867,3145,722,3938,12450,0.6,202.8,545,0.1,37922.8,9.8,2026-12-03
04-03-2026,Wednesday,Safari ,Tablet ,USA    ,Referral      ,/contact      ,2731,2365,366,2931,5748,0.3,195.2,352,0.1,113171.8,41.4,2026-04-03
15-10-2025,Wednesday,Safari ,Mobile ,Canada ,Direct        ,/contact      ,3724,1705,2019,4071,6516,0.3,304.3,580,0.2,112174.1,30.1,2025-10-15
14-03-2026,Saturday ,Chrome ,Desktop,UAE    ,Paid Search   ,/landing-promo,2296,1968,328,2333,3480,0.7,197.4,397,0.2,74955.6,32.6,2026-03-14
24-11-2025,Monday   ,Chrome ,Tablet ,Germany,Paid Search   ,/products     ,3360,2737,623,3795,9728,0.7,325.1,504,0.2,94663.1,28.2,2025-11-24
07-12-2025,Sunday   ,Safari ,Desktop,Germany,Direct        ,/pricing      ,1845,1143,702,1884,8173,0.2,529.7,288,0.2,12714.2,6.9,2025-07-12
07-12-2025,Sunday   ,Safari ,Mobile ,Japan  ,Direct        ,/about        ,1335,764,571,1512,4865,0.4,387.9,174,0.1,19054.7,14.3,2025-07-12
17-10-2025,Friday   ,Chrome ,Desktop,Germany,Direct        ,/pricing      ,1466,774,692,1544,5838,0.5,570.4,218,0.1,51558.7,35.2,2025-10-17
11-01-2026,Sunday   ,Chrome ,Desktop,Japan  ,Referral      ,/contact      ,1191,961,230,1214,2234,0.3,593.3,157,0.1,22412.4,18.8,2026-11-01
06-11-2025,Thursday ,Chrome ,Desktop,India  ,Organic Search,/home         ,5232,3930,1302,5257,13596,0.5,336.5,633,0.1,27633.3,5.3,2025-06-11
01-01-2026,Thursday ,Chrome ,Mobile ,Japan  ,Organic Search,/home         ,3272,2196,1076,3746,6214,0.7,87,463,0.1,21163.8,6.5,2026-01-01
31-01-2026,Saturday ,Chrome ,Desktop,UK     ,Paid Search   ,/products     ,2005,1648,357,2213,2640,0.5,330.7,317,0.2,33068.4,16.5,2026-01-31
05-11-2025,Wednesday,Safari ,Desktop,USA    ,Organic Search,/about        ,4691,3232,1459,5295,17669,0.5,395.4,765,0.2,0,0,2025-05-11
24-02-2026,Tuesday  ,Firefox,Desktop,India  ,Paid Search   ,/landing-promo,4068,3277,791,4139,5039,0.5,169.3,567,0.1,22590.2,5.6,2026-02-24
27-02-2026,Friday   ,Edge   ,Mobile ,India  ,Paid Search   ,/home         ,1369,1076,293,1397,2715,0.6,251.5,168,0.1,7689.2,5.6,2026-02-27
26-10-2025,Sunday   ,Safari ,Desktop,France ,Direct        ,/landing-promo,2234,1263,971,2384,5753,0.4,132.1,293,0.1,45262.2,20.3,2025-10-26
31-12-2025,Wednesday,Chrome ,Tablet ,France ,Direct        ,/about        ,3599,1666,1933,3662,16906,0.4,122,503,0.1,30400,8.4,2025-12-31
07-03-2026,Saturday ,Chrome ,Mobile ,Germany,Organic Search,/home         ,1301,920,381,1372,5709,0.6,113.6,174,0.1,43293.6,33.3,2026-07-03
08-01-2026,Thursday ,Chrome ,Desktop,UAE    ,Direct        ,/home         ,4410,2060,2350,4697,11575,0.2,149.1,783,0.2,145597.8,33,2026-08-01
05-12-2025,Friday   ,Chrome ,Desktop,UAE    ,Social Media  ,/products     ,2436,2104,332,2732,9962,0.6,342.9,177,0.1,17591.5,7.2,2025-05-12
12-01-2026,Monday   ,Chrome ,Mobile ,USA    ,Social Media  ,/about        ,3083,2334,749,3146,12436,0.6,206.7,247,0.1,74962.1,24.3,2026-12-01
22-11-2025,Saturday ,Chrome ,Desktop,Germany,Direct        ,/pricing      ,3581,1459,2122,4113,7455,0.6,739.5,589,0.2,47996.9,13.4,2025-11-22
23-11-2025,Sunday   ,Safari ,Mobile ,UK     ,Organic Search,/contact      ,300,232,68,342,890,0.4,284.3,37,0.1,7550.5,25.2,2025-11-23
06-10-2025,Monday   ,Chrome ,Mobile ,Japan  ,Referral      ,/blog         ,1436,1245,191,1477,2570,0.7,245.9,174,0.1,13951.4,9.7,2025-06-10
06-12-2025,Saturday ,Chrome ,Desktop,Germany,Organic Search,/landing-promo,2149,1482,667,2366,4390,0.6,461.6,314,0.1,73472.7,34.2,2025-06-12
