raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
10-01-2026,Saturday,Chrome,Desktop,Canada,Direct,/landing-promo,3186,1382,1804,3388,7374,0.4091,315.6,487,0.1531,105046.8,32.9714
19-03-2026,Thursday,Chrome,Desktop,India,Direct,/about,2907,1569,1338,3187,8902,0.4952,434.1,345,0.1187,18046.86,6.2081
18-10-2025,Saturday,Chrome,Mobile,USA,Organic Search,/contact,3590,2302,1288,3911,9230,0.4432,154.7,510,0.1423,150685.59,41.9737
28-01-2026,Wednesday,Safari,Tablet,USA,Social Media,/contact,2057,1824,233,2157,9164,0.5344,291.5,163,0.0793,47188.16,22.9403
07-01-2026,Wednesday,Firefox,Mobile,USA,Paid Search,/about,1832,1405,427,2059,5640,0.7964,109.2,283,0.1548,72981.52,39.8371
15-02-2026,Sunday,Chrome,Tablet,India,Paid Search,/home,591,523,68,612,2004,0.4144,267.8,76,0.1298,4005.09,6.7768
26-03-2026,Thursday,Chrome,Mobile,Germany,Paid Search,/landing-promo,4729,4134,595,4847,17568,0.5865,200.5,742,0.1571,,12.3384
04-02-2026,Wednesday,Chrome,Mobile,India,Organic Search,/landing-promo,2491,1564,927,2511,3181,0.65,181.2,258,0.1036,15125.33,6.072
07-10-2025,Tuesday,Safari,Mobile,Canada,Paid Search,/about,2543,2236,307,2711,11866,0.4457,210.8,391,0.1539,37793.99,14.862
10-02-2026,Tuesday,Chrome,Tablet,USA,Organic Search,/blog,5386,3430,1956,6126,15123,0.4992,151.1,825,0.1532,93586.9,17.376
09-11-2025,Sunday,Firefox,Desktop,India,Paid Search,/products,3477,2625,852,3885,13590,0.4236,234.8,506,0.1457,18903.33,5.4367
15-12-2025,Monday,Safari,Tablet,India,Organic Search,/landing-promo,3067,1951,1116,3169,7791,0.4482,368.4,339,0.1107,18386.91,5.9951
29-10-2025,Wednesday,Edge,Mobile,Canada,Referral,/products,1442,1156,286,1538,1758,0.4177,191.6,161,0.1118,30222.53,20.9588
20-10-2025,Monday,Safari,Desktop,India,Email,/contact,304,165,139,320,866,0.3138,563.4,47,0.1552,4290.56,14.1137
18-11-2025,Tuesday,Safari,Desktop,UAE,Referral,/pricing,1911,1618,293,2166,8060,0.4247,191.5,250,0.1313,22446.95,11.7462
03-04-2026,Wednesday,Chrome,Tablet,USA,Social Media,/blog,3587,2851,736,3926,16064,0.675,258.1,303,0.0847,70796.81,19.7371
15-10-2025,Wednesday,Safari,Mobile,Canada,Social Media,/blog,2722,2317,405,2801,10270,0.6044,221.2,165,0.0609,19375.84,7.1182
03-02-2026,Tuesday,Chrome,Mobile,USA,Organic Search,/blog,3331,2091,1240,3755,12662,0.5924,187.1,511,0.1535,150464.28,45.1709
03-10-2025,Friday,Safari,Mobile,USA,Paid Search,/pricing,5630,4893,737,5647,13693,0.5924,157.8,917,0.1629,270852.16,48.1087
15-10-2025,Wednesday,Chrome,Desktop,USA,Organic Search,/landing-promo,4026,2655,1371,4405,12173,0.4604,319.4,610,0.1516,125430.25,31.1551
18-12-2025,Thursday,Firefox,Desktop,India,Paid Search,/about,5381,4045,1336,5898,13864,0.423,402,724,0.1347,67367.89,12.5196
24-11-2025,Monday,Chrome,Desktop,USA,Organic Search,/contact,1941,1182,759,1974,7532,0.4071,529.6,294,0.1515,21010.47,10.8246
20-01-2026,Tuesday,Chrome,Mobile,USA,Paid Search,/home,2245,1934,311,2409,9985,0.4597,285.6,367,0.1636,59920.89,26.6908
11-11-2025,Tuesday,Chrome,Desktop,India,Direct,/pricing,2665,1687,978,2990,3831,0.49,363.5,304,0.1144,25024.82,9.3902
14-02-2026,Saturday,Chrome,Desktop,Germany,Social Media,/about,2632,2324,308,2939,11543,0.5394,168.4,209,0.0795,41319.38,15.6989
05-11-2025,Wednesday,Chrome,Desktop,India,organic search,/home,4171,3001,1170,4487,18319,0.644,578.4,483,0.116,48088.68,11.5293
11-02-2026,Wednesday,Chrome,Mobile,UAE,Organic Search,/products,1998,1300,698,2045,4640,0.6195,191.4,269,0.1348,16698.28,8.3575
05-01-2026,Monday,Firefox,Desktop,USA,Paid Search,/home,926,724,202,936,3447,0.7012,,153,0.166,39129.92,42.2569
08-11-2025,Saturday,Chrome,Desktop,UK,Social Media,/landing-promo,2858,2247,611,3083,11983,0.5728,301.9,178,0.0623,12128.7,4.2438
20-11-2025,Thursday,Firefox,Desktop,USA,Social Media,/landing-promo,3281,2872,409,3649,15439,0.7303,198.1,314,0.096,46916.97,14.2996
04-02-2026,Wednesday,Chrome,Desktop,UAE,Organic Search,/contact,4574,3389,1185,5067,16163,0.2656,281.8,747,0.1635,151438.64,33.1086
27-02-2026,Friday,Safari,Mobile,India,Organic Search,/about,2449,1574,875,2556,4516,0.4693,265.6,256,0.1048,14617.32,5.9687
21-12-2025,Sunday,Safari,Mobile,UK,Organic Search,/landing-promo,1199,949,250,1364,4583,0.4411,167.1,160,0.1336,8377.96,6.9875
03-10-2025,Friday,Safari,Mobile,UK,Paid Search,/pricing,4438,3369,1069,5100,16201,0.5864,147.7,686,0.1547,135207.81,30.4659
09-01-2026,Friday,Safari,Desktop,USA,Direct,/about,1091,638,453,1146,3285,0.2768,458.8,175,0.1608,20904.01,19.1604
09-11-2025,Sunday,Chrome,Mobile,Japan,Social Media,/blog,1352,1184,168,1461,2982,0.7948,76.2,93,0.0691,7699.03,5.6945
10-03-2026,Tuesday,Chrome,Mobile,UAE,Paid Search,/about,2019,1689,330,2054,3433,,263.4,331,0.164,89186.01,44.1734
23-01-2026,Friday,Chrome,Mobile,UK,Organic Search,/products,3998,2504,1494,4139,11611,0.6812,228.8,571,0.143,0,0
20-10-2025,Monday,Chrome,Desktop,France,Organic Search,/pricing,2497,1512,985,2662,9856,0.6297,571.1,324,0.1298,27605.48,11.0555
04-02-2026,Wednesday,Chrome,Desktop,Germany,Direct,/landing-promo,1217,507,710,1274,4557,0.5999,406,189,0.1559,43332.47,35.606
11-12-2025,Thursday,Edge,Mobile,India,Organic Search,/home,482,361,121,519,584,0.6357,67.9,47,0.0981,3649.99,7.5726
26-01-2026,Monday,Chrome,Mobile,UK,Organic Search,/about,3609,2274,1335,3613,4992,0.5878,,522,0.1447,83032.29,23.007
07-03-2026,Saturday,Firefox,Desktop,UAE,Organic Search,/pricing,3410,2286,1124,3509,7148,0.5473,210.1,538,0.158,100598.54,29.501
25-02-2026,Wednesday,Chrome,Mobile,Germany,Organic Search,/products,3135,1998,1137,3319,14441,0.3582,84.8,461,0.1471,45655.92,14.5633
24-12-2025,Wednesday,Chrome,Desktop,Germany,Paid Search,/landing-promo,6283,5307,976,6805,8627,0.7195,425.1,1038,0.1653,98564.2,15.6874
26-11-2025,Wednesday,Safari,Desktop,France,Social Media,/blog,3436,2731,705,3921,15739,0.5504,337.3,213,0.062,32914.74,9.5794
16-11-2025,Sunday,Chrome,desktop,France,Social Media,/contact,1733,1304,429,1895,7172,0.6834,193,120,1.8522,15881.39,9.1641
22-12-2025,Monday,Chrome,Mobile,UAE,Social Media,/blog,1363,1059,304,1385,5499,0.7918,85,94,0.0692,20619.94,15.1283
28-12-2025,Sunday,Chrome,Desktop,Germany,Organic Search,/contact,2112,1681,431,2132,9456,0.382,282,288,0.1365,65625.46,31.0727
05-03-2026,Thursday,Chrome,Mobile,UK,Paid Search,/about,5289,4500,789,5691,12280,0.6313,266,855,0.1618,166959.47,31.5673
15-02-2026,Sunday,Safari,Mobile,France,Organic Search,/landing-promo,2573,2047,526,2898,11642,0.461,72.5,291,0.1131,46666.11,18.1368
12-12-2025,Friday,Chrome,Mobile,USA,Paid Search,/pricing,4540,3910,630,4930,15141,0.7367,78.5,813,0.1791,144051.87,31.7295
29-11-2025,Saturday,Firefox,Desktop,UAE,Paid Search,/blog,3384,2818,566,3864,13751,0.6216,255.7,596,0.1763,99114.21,29.2891
20-11-2025,Thursday,Chrome,Tablet,USA,Organic Search,/contact,4788,3721,1067,4945,19311,0.6394,308.7,734,0.1534,114914.2,24.0005
01-01-2026,Thursday,Chrome,Desktop,India,Direct,/landing-promo,2041,1321,720,2043,4904,0.2943,349.6,244,0.1199,10017.06,4.9079
22-01-2026,Thursday,Safari,Mobile,USA,Direct,/home,647,404,243,730,1247,0.4927,96.6,96,0.1495,6723.47,10.3918
13-02-2026,Friday,Firefox,Mobile,Germany,Organic Search,/home,3699,2711,988,3940,16955,0.3779,285.5,524,0.1418,124007.73,33.5247
25-01-2026,Sunday,Chrome,Mobile,France,Organic Search,/about,2950,2013,937,3044,5884,0.4502,48,331,0.1124,46279.26,15.6879
28-10-2025,Tuesday,Chrome,Desktop,USA,Direct,/products,5983,2534,3449,6479,10280,0.5874,267.8,1018,0.1702,164691.41,27.5266
26-01-2026,Monday,,Desktop,UK,Organic Search,/home,1589,1221,368,1739,4182,0.5527,175.5,234,0.1473,59432.89,37.4027
19-03-2026,Thursday,Chrome,Tablet,India,Organic Search,/pricing,2964,2104,860,3051,12495,0.4319,296.2,276,0.0933,6362.78,2.1467
24-01-2026,Saturday,Safari,Mobile,USA,Organic Search,/pricing,2063,1472,591,2171,3271,0.6091,47.3,276,0.134,79668.37,38.6177
16-10-2025,Thursday,Chrome,Desktop,Japan,Direct,/blog,1407,692,715,1460,6567,0.5537,622.1,213,0.1518,27397.18,19.4721
07-01-2026,Wednesday,Chrome,Desktop,USA,Direct,/contact,3081,1822,1259,3461,10180,0.6061,191.5,494,0.1605,114208.1,37.0685
30-09-2025,Tuesday,Safari,Mobile,USA,Organic Search,/about,3990,2917,1073,4556,12503,0.4593,275.4,591,0.1483,-2004.33,25.5982
14-12-2025,Sunday,Firefox,Desktop,Germany,Organic Search,/about,2582,1987,595,2672,9779,0.4749,443.6,347,0.1344,44986.14,17.423
30-11-2025,Sunday,Chrome,Tablet,Germany,Referral,/blog,2245,1912,333,2439,7179,0.3963,123.2,275,0.1227,25460.39,11.3409
04-01-2026,Sunday,Firefox,Mobile,USA,Referral,/pricing,1690,1520,170,1879,2777,0.7067,287.9,236,0.1399,66329.66,39.2483
18-03-2026,Wednesday,Chrome,Mobile,India,Social Media,/products,841,672,169,842,3150,0.621,156.2,27,0.0323,1424.08,1.6933
09-10-2025,Thursday,Chrome,Mobile,India,Referral,/products,3776,2939,837,4305,14179,0.5194,151.6,352,0.0934,26621.73,7.0502
18-01-2026,Sunday,Firefox,Tablet,Germany,Organic Search,/home,992,603,389,1101,3030,0.3445,151.1,129,0.1305,10232.56,10.3151
07-10-2025,Tuesday,Chrome,MOBILE,India,Social Media,/pricing,4038,3319,719,4582,6526,0.4783,123.5,186,0.0461,20445.38,5.0632
11-11-2025,Tuesday,Edge,Desktop,USA,Social Media,/about,2435,2186,249,2768,8031,0.7583,267.2,205,0.0842,19791,8.1277
21-10-2025,Tuesday,Chrome,Mobile,France,Organic Search,/products,1690,1032,658,1741,6198,0.5243,216.7,205,0.1215,29195.4,17.2754
06-12-2025,Saturday,Chrome,Mobile,France,Organic Search,/contact,1795,1420,375,2039,3776,0.352,256.5,209,0.1167,39877.9,22.2161
09-01-2026,Friday,Chrome,Desktop,Germany,Direct,/about,1042,473,569,1158,4912,0.5638,736.3,157,0.1511,16540.08,15.8734
15-10-2025,Wednesday,Chrome,Mobile,UAE,Organic Search,/blog,2020,1469,551,2170,7933,0.4285,80.4,282,0.1397,75994.71,37.6211
28-01-2026,Wednesday,Safari,Mobile,UAE,Paid Search,/products,1367,1036,331,1548,4673,0.742,263.6,230,0.1686,32750.23,23.9577
21-11-2025,Friday,Firefox,Mobile,UK,Organic Search,/contact,4467,3403,1064,4987,18603,0.4142,81.2,664,0.1487,106768.32,23.9016
29-12-2025,Monday,Chrome,Desktop,UK,Direct,/about,4345,2409,1936,4879,17106,0.5474,133.1,726,0.1671,188433.68,43.3679
27-10-2025,Monday,Safari,Desktop,India,Paid Search,/pricing,4978,4410,568,5609,14808,0.6768,179.4,733,0.1474,24360.11,4.8936
27-01-2026,Tuesday,Firefox,Desktop,India,Organic Search,/contact,5470,3491,1979,5550,10130,0.3112,244.2,685,0.1253,51559.96,9.426
02-01-2026,Friday,Safari,Desktop,USA,Organic Search,/landing-promo,4158,3111,1047,4717,15192,0.6048,351.3,655,0.1577,78831.52,18.959
18-02-2026,Wednesday,Chrome,Desktop,USA,Social Media,/pricing,3079,2401,678,3115,6139,0.6101,290.5,284,0.0923,37794.09,12.2748
02-11-2025,Sunday,Chrome,Desktop,India,Organic Search,/contact,534,334,200,544,1119,0.3339,163.9,63,0.1186,2683.98,5.0262
07-11-2025,Friday,Safari,Mobile,Canada,Paid Search,/pricing,525,452,73,544,1278,0.4449,250.8,82,0.1563,5704.24,10.8652
14-01-2026,Wednesday,Chrome,Mobile,Germany,Organic Search,/landing-promo,2263,1729,534,2530,2768,0.4443,255.6,305,0.1351,50841.54,22.4664
30-11-2025,Sunday,Chrome,Desktop,Germany,Social Media,/about,2196,1767,429,2406,2659,0.7368,226.3,170,0.0775,35191.83,16.0254
13-10-2025,Monday,Chrome,Desktop,India,Email,/about,318,182,136,360,1270,0.3186,168.1,49,0.1569,3709.72,11.6658
13-11-2025,Thursday,Chrome,Desktop,Canada,Referral,/products,2905,2328,577,3321,12705,0.5431,503.7,382,0.1317,38067.46,13.1041
05-10-2025,Sunday,Chrome,Mobile,UK,Email,/about,1438,891,547,1625,4653,0.515,284.5,244,0.1703,51581.53,35.8703
27-11-2025,Thursday,Safari,Desktop,Germany,Organic Search,,517,353,164,553,1820,0.4586,256.6,73,0.1422,15608.42,30.1904
09-11-2025,Sunday,Chrome,Mobile,India,Organic Search,/blog,569,389,180,601,1810,0.6308,158.3,52,0.0918,2763.44,4.8567
03-04-2026,Wednesday,Safari,Mobile,India,Organic Search,/pricing,2390,1669,721,2701,11140,0.6401,84.5,249,0.1044,27261.07,11.4063
24-03-2026,Tuesday,Chrome,Mobile,Germany,Organic Search,/home,2939,2027,912,3295,12837,0.5323,70.5,353,0.1204,80342.7,27.3367
08-01-2026,Thursday,Firefox,Mobile,UAE,Email,/pricing,1661,1000,661,1830,6225,0.2715,270.8,296,0.1788,33155.23,19.961
17-03-2026,Tuesday,Chrome,Mobile,Japan,Organic Search,/products,1403,1097,306,1440,2910,0.3546,105.4,170,0.1215,29565.5,21.0731
23-03-2026,Monday,Safari,Desktop,UK,Paid Search,/home,1846,1494,352,2109,3236,0.4621,422.3,299,0.1622,72350.58,39.1932
14-10-2025,Tuesday,Chrome,Mobile,India,Organic Search,/products,3038,2338,700,3073,14125,0.3715,82.7,316,0.1041,6174.73,2.0325
22-02-2026,Sunday,Chrome,Desktop,India,Organic Search,/about,1168,755,413,1215,2341,0.4341,425.5,134,0.1148,9702.78,8.3072
07-02-2026,Saturday,Firefox,Tablet,USA,Organic Search,/pricing,2987,1858,1129,3006,6928,0.6267,193.3,394,0.1321,86178.27,28.8511
30-10-2025,Thursday,Firefox,Mobile,USA,Paid Search,/products,3963,3229,734,4158,11687,0.6684,83.9,698,0.1762,65580.8,16.5483
23-12-2025,Tuesday,Chrome,Desktop,France,Paid Search,/landing-promo,2863,2186,677,3283,4127,0.5735,194.2,428,0.1496,51868.23,18.1167
16-02-2026,Monday,Firefox,Mobile,India,Organic Search,/pricing,3020,2307,713,3055,6573,0.4742,275,350,0.1161,31652.19,10.4809
01-01-2026,Thursday,Chrome,Tablet,USA,Organic Search,/home,4367,2804,1563,4747,11386,0.2854,177.7,640,0.1466,0,0
22-01-2026,Thursday,Chrome,Desktop,India,Organic Search,/pricing,3216,2200,1016,3407,12233,0.5866,478,356,0.1109,9703.6,3.0173
10-03-2026,Tuesday,Firefox,Mobile,France,Direct,/about,4737,2490,2247,5344,11889,0.488,363.1,655,0.1383,85445.53,18.0379
07-10-2025,Tuesday,Safari,Mobile,USA,Organic Search,/products,3550,2157,1393,3736,15805,0.6336,124.1,563,0.1586,138055.1,38.8888
07-10-2025,Tuesday,Edge,Mobile,UK,Organic Search,/about,5022,3369,1653,5181,23193,,231.1,719,0.1433,100968.43,20.1052
02-10-2025,Thursday,Safari,Mobile,UK,Email,/about,614,246,368,640,2512,0.3135,388.4,105,0.1717,23987.87,39.0682
21-01-2026,Wednesday,Safari,Desktop,USA,Referral,/home,1283,1038,245,1435,5643,0.5128,314.3,184,0.1439,21296.21,16.5988
02-02-2026,Monday,Firefox,Mobile,Canada,Paid Search,/landing-promo,5350,4541,809,5395,15250,0.6385,206.3,821,0.1535,70876.98,13.248
16-10-2025,Thursday,Safari,Mobile,UK,Organic Search,/about,1151,755,396,1290,4401,0.4701,111.4,152,0.1324,16117.95,14.0034
28-01-2026,Wednesday,Chrome,Desktop,Japan,Direct,/contact,1854,1013,841,1926,3065,0.2915,141.8,281,0.152,56068.51,30.2419
18-12-2025,Thursday,Safari,Mobile,Canada,Referral,/blog,2815,2385,430,3175,4877,0.4565,117.6,364,0.1296,25164.41,8.9394
22-03-2026,Sunday,Chrome,Mobile,Canada,Direct,/pricing,1902,952,950,2143,3118,0.485,266.4,248,0.1304,21973.5,11.5528
30-12-2025,Tuesday,Safari,Mobile,USA,Direct,/landing-promo,4688,1875,2813,5163,13138,0.4211,192.8,737,0.1574,111550.05,23.7948
16-10-2025,Thursday,Chrome,Mobile,India,Organic Search,/blog,2072,1458,614,2256,8075,0.4019,89.5,215,0.1042,19220.26,9.2762
08-03-2026,Sunday,Chrome,Mobile,USA,Direct,/blog,2513,1619,894,2857,3922,0.4159,109.2,392,0.1562,80525.88,32.0437
19-12-2025,Friday,Safari,Desktop,USA,EMAIL,/landing-promo,341,157,184,375,1636,0.3078,146.6,61,0.18,16625.29,48.7545
28-09-2025,Sunday,Chrome,Desktop,India,Organic Search,/about,785,598,187,798,98,0.2962,470.2,87,0.1118,8225.11,10.4778
12-03-2026,Thursday,Firefox,Mobile,Japan,Direct,/contact,5684,2296,3388,6083,8539,0.3418,148.6,873,0.1537,74720.65,13.1458
23-02-2026,Monday,Chrome,Mobile,Canada,Direct,/blog,3047,1957,1090,3322,12951,0.2962,221.1,438,0.1439,68094.6,22.3481
04-12-2025,Thursday,Firefox,Mobile,India,Organic Search,/landing-promo,5427,3495,1932,5666,13284,0.5362,126.3,556,0.1025,18857.09,3.4747
09-12-2025,Tuesday,Chrome,Mobile,Canada,Referral,/home,1206,943,263,1308,5364,0.4652,250.2,142,0.1181,21265,17.6327
26-03-2026,Thursday,Chrome,Mobile,India,Direct,/landing-promo,1505,739,766,1618,5604,0.3921,249,157,0.1046,3863.63,2.5672
03-11-2025,Monday,Chrome,Mobile,France,Paid Search,/blog,-1,1257,257,1570,3178,0.6771,226.2,214,0.1418,42546.46,28.102
27-10-2025,Monday,Safari,Desktop,UK,Email,/contact,1914,1126,788,2146,3121,0.5145,541.1,344,0.18,16311.07,8.522
22-01-2026,Thursday,Firefox,Mobile,Germany,Direct,/landing-promo,1219,764,455,1276,3193,0.65,289.9,178,0.1466,17383.79,14.2607
23-10-2025,Thursday,Chrome,Tablet,UK,Organic Search,/about,863,542,321,909,4140,0.3879,139.4,112,0.1301,11981.59,13.8837
12-11-2025,Wednesday,Chrome,Desktop,USA,Direct,/about,1576,952,624,1768,4448,0.3043,158.9,260,0.1652,75262.3,47.7553
20-10-2025,Monday,Chrome,Tablet,France,Organic Search,/landing-promo,2249,1447,802,2282,4914,0.6662,403.6,253,0.1125,50284.01,22.3584
30-01-2026,Friday,Chrome,Desktop,Canada,Organic Search,/blog,4976,3008,1968,5275,22196,0.6261,392.8,773,0.1555,176387.32,35.4476
26-11-2025,Wednesday,Chrome,Desktop,UK,Email,/products,2059,903,1156,2247,6329,0.5484,429.3,356,0.1731,60057.56,29.1683
10-01-2026,Saturday,Chrome,Mobile,India,Organic Search,/blog,1989,1328,661,2194,5637,0.709,204.4,216,0.1087,15115.37,7.5995
01-02-2026,Sunday,Safari,Desktop,India,Referral,/about,319,266,53,340,1410,0.3438,224.9,31,0.0975,2694.21,8.4458
22-03-2026,Sunday,Edge,Desktop,UAE,Direct,/pricing,1098,556,542,1184,2180,0.6058,126.8,169,0.1546,16768.16,15.2715
23-10-2025,Thursday,Firefox,Mobile,UK,Organic Search,/blog,2296,1591,705,2407,7568,0.6878,155.4,283,0.1234,63417.28,27.6208
16-02-2026,Monday,Chrome,Mobile,UK,Paid Search,/about,5953,5069,884,6125,15321,0.4102,144.7,958,0.161,214511.52,36.0342
01-17-2026,Saturday,Safari,Desktop,Germany,Direct,/landing-promo,3974,1838,2136,4099,6808,0.4398,294.1,599,0.1508,117429.68,29.5495
04-02-2026,Wednesday,Chrome,Tablet,India,Organic Search,/landing-promo,2602,1721,881,2610,10731,0.3719,402.9,276,0.1063,15204.37,5.8433
18-03-2026,Wednesday,Chrome,Mobile,India,Paid Search,/home,5848,4767,1081,6572,22280,0.7853,295.4,810,0.1386,61071.8,10.4432
23-10-2025,Thursday,Chrome,Desktop,Germany,Paid Search,/blog,2331,1905,426,2395,6163,0.5143,246.8,388,0.1668,32793.44,14.0684
14-10-2025,Tuesday,,Desktop,UAE,Organic Search,/about,2754,2015,739,3013,12115,0.432,586.4,419,0.1522,105245.4,38.2155
02-12-2025,Tuesday,Chrome,Desktop,Japan,Direct,/home,3003,1479,1524,3426,10917,0.2873,254.5,466,0.1554,81780.25,27.2329
17-02-2026,Tuesday,Firefox,Mobile,UK,social,/blog,2286,1833,453,2517,3131,0.587,111.1,129,0.0568,12830.56,5.6127
14-12-2025,Sunday,Chrome,Desktop,Germany,Social Media,/pricing,1527,1340,187,1660,6916,0.408,225.4,109,0.0717,26105.35,17.0958
29-11-2025,Saturday,Safari,Mobile,UK,Organic Search,/blog,551,405,146,593,790,0.343,229.6,66,0.1208,11185.54,20.3004
10-10-2025,Friday,Chrome,Mobile,UAE,Referral,/blog,1885,1658,227,2015,8141,0.6531,150.4,235,0.1249,44089.31,23.3896
12-12-2025,Friday,Chrome,Mobile,Japan,Organic Search,/pricing,4440,3237,1203,5015,9532,0.7338,74.7,584,0.1316,100130.55,22.5519
01-11-2025,Saturday,Safari,Mobile,India,organic,/pricing,531,411,120,557,1956,0.5191,173.1,50,0.0957,1379.92,2.5987
14-03-2026,Saturday,Chrome,Desktop,India,Paid Search,/home,1024,821,203,1121,4779,0.686,,132,0.1291,13337.58,13.025
19-01-2026,Monday,Chrome,Mobile,Japan,Organic Search,/products,1634,1281,353,1795,2894,0.6696,51.6,228,0.1399,29910.02,18.3048
03-01-2026,Saturday,Firefox,Mobile,Germany,Paid Search,/home,1103,962,141,1132,4896,0.7112,113.4,166,0.1505,18474.79,16.7496
04-02-2026,Wednesday,Safari,Desktop,Japan,Organic Search,/pricing,3803,2484,1319,3812,8036,2.102,285.5,580,0.1526,100455.31,26.4148
03-10-2025,Friday,Chrome,Desktop,India,Direct,/pricing,4086,1814,2272,4448,5657,0.5507,290,535,0.1311,22933.24,5.6126
28-09-2025,Sunday,Chrome,Desktop,India,Direct,/pricing,2646,1139,1507,2920,8229,0.5134,159.6,302,0.1143,20089.92,7.5926
02-02-2026,Monday,Chrome,Desktop,Japan,Paid Search,/contact,1927,1510,417,1994,6908,0.5336,581.6,297,0.1542,38835.25,20.1532
03-11-2025,Monday,Chrome,Desktop,USA,Referral,/pricing,2104,1727,377,2128,6573,0.334,418.6,296,0.1408,71193.23,33.8371
03-01-2026,Saturday,Chrome,Tablet,India,Paid Search,/pricing,2474,2128,346,2830,3505,0.3949,292.7,276,0.1116,16754.75,6.7723
01-10-2025,Wednesday,Chrome,Mobile,Canada,Organic Search,/landing-promo,4049,2581,1468,4431,10284,0.587,111,527,0.1304,128509.93,31.7387
20-02-2026,Friday,Safari,Mobile,UK,Direct,/contact,1325,558,767,1351,4026,0.6258,213.5,182,0.1378,41100.77,31.0194
30-11-2025,Sunday,Firefox,Desktop,India,Direct,/landing-promo,1350,756,594,1371,3159,0.2321,323.5,155,0.1154,5321.18,3.9416
07-10-2025,Tuesday,Chrome,Desktop,Germany,Organic Search,/contact,1280,987,293,1324,5926,0.3463,447.1,184,0.1444,31114.39,24.3081
04-10-2025,Saturday,Safari,Mobile,India,Organic Search,/contact,836,631,205,942,2623,0.3461,262.2,89,0.1071,6093.09,7.2884
28-11-2025,Friday,Chrome,Mobile,India,Social Media,/products,2298,1752,546,2466,9981,0.8245,165.7,85,0.0372,8104.41,3.5267
13-03-2026,Friday,Safari,Desktop,Germany,Social Media,/products,1908,1691,217,2130,2781,0.4894,425,140,0.0734,15253.33,7.9944
27-10-2025,Monday,Firefox,Mobile,UK,Direct,/products,4274,2370,1904,4501,8829,0.3497,308.9,664,0.1555,163782.53,38.3207
26-03-2026,Thursday,Firefox,Mobile,USA,Referral,/pricing,3232,2883,349,3298,13861,0.3625,223,421,0.1305,-2196.58,25.3897
09-10-2025,Thursday,Safari,Mobile,UK,Social Media,/pricing,3648,3256,392,4171,13024,0.4788,140.5,287,0.0787,44210.58,12.1191
11-01-2026,Sunday,Edge,Desktop,UK,Direct,/products,2337,1064,1273,2469,7899,0.2881,222.4,356,0.1526,27111.28,11.6009
14-03-2026,Saturday,Chrome,Desktop,USA,,/home,2950,1835,1115,3080,3994,0.6296,727.8,455,0.1544,74175.41,25.1442
16-12-2025,Tuesday,Safari,Mobile,UK,Organic Search,/products,4914,3873,1041,5439,8413,1.5241,58.5,655,0.1333,60873.55,12.3878
25-03-2026,Wednesday,Chrome,Mobile,USA,Direct,/home,2040,1316,724,2263,7035,0.416,289.7,300,0.1473,59827.58,29.3272
13-01-2026,Tuesday,Chrome,Desktop,India,Organic Search,/blog,3843,2543,1300,4028,12502,0.2991,354.4,438,0.1141,41873.85,10.8961
26-10-2025,Sunday,Chrome,Mobile,UAE,Organic Search,/pricing,1062,641,421,1189,2774,0.3952,210.6,146,0.1382,30546.92,28.7636
28-09-2025,Sunday,Safari,Mobile,UAE,Organic Search,/pricing,2971,2202,769,3393,13427,0.4913,154.8,399,0.1346,53477.58,17.9999
